semantic_sim,normalized_y,is_max,text_length,has_currency,label
0.0,0.25282308657465496,0.0,27,0.0,0
0.0,0.25282308657465496,1.0,21,0.0,0
0.29221901297569275,0.44479297365119197,0.0,20,0.0,0
0.0,0.44416562107904645,0.0,0,0.0,0
0.0,0.44479297365119197,0.0,0,0.0,1
0.0,0.4454203262233375,0.0,0,0.0,1
0.29349589347839355,0.5244667503136763,0.0,9,0.0,1
0.0,0.5526976160602258,0.0,19,0.0,0
0.5441344976425171,0.5796737766624843,0.0,12,0.0,1
0.48005086183547974,0.6072772898368883,0.0,5,0.0,1
0.0,0.6342534504391468,0.0,7,0.0,0
0.0,0.6875784190715182,0.0,15,0.0,0
0.30361831188201904,0.6875784190715182,0.0,19,0.0,0
0.281619668006897,0.6875784190715182,0.0,22,0.0,0
0.0,0.7158092848180677,0.0,24,0.0,0
0.0,0.7415307402760352,0.0,11,0.0,0
0.0,0.8099121706398996,0.0,24,0.0,0
0.0,0.8099121706398996,0.0,2,0.0,0
0.0,0.20687811831789024,0.0,19,0.0,0
0.27398252487182617,0.20687811831789024,0.0,22,0.0,0
0.0,0.20687811831789024,0.0,21,0.0,0
0.0,0.23289379900213827,0.0,37,0.0,0
0.0,0.24643620812544548,0.0,20,0.0,0
0.0,0.24643620812544548,0.0,28,0.0,0
0.0,0.24643620812544548,0.0,27,0.0,0
0.0,0.24643620812544548,0.0,24,0.0,0
0.0,0.26193870277975767,1.0,8,0.0,0
0.0,0.33535281539558087,0.0,15,0.0,0
0.0,0.33535281539558087,0.0,15,0.0,0
0.0,0.33535281539558087,0.0,12,0.0,0
0.0,0.35067712045616534,0.0,5,0.0,0
0.0,0.3937990021382751,0.0,7,0.0,0
0.0,0.3955808980755524,0.0,2,0.0,0
0.0,0.3955808980755524,0.0,3,0.0,0
0.2611607611179352,0.40769779044903776,0.0,20,0.0,0
0.0,0.4248039914468995,0.0,0,0.0,0
0.0,0.4258731290092659,0.0,0,0.0,0
0.0,0.4374554526015681,0.0,25,0.0,0
0.0,0.4522451888809694,0.0,0,0.0,0
0.0,0.45313613684960796,0.0,2,0.0,0
0.0,0.4540270848182466,0.0,0,0.0,0
0.0,0.4540270848182466,0.0,0,0.0,0
0.0,0.4666785459729152,0.0,40,0.0,0
0.0,0.4666785459729152,0.0,38,0.0,0
0.0,0.4666785459729152,0.0,35,0.0,0
0.0,0.4666785459729152,0.0,31,0.0,0
0.0,0.4666785459729152,0.0,29,0.0,0
0.0,0.4666785459729152,0.0,26,0.0,0
0.0,0.48146828225231647,0.0,0,0.0,0
0.0,0.4828937990021383,0.0,0,0.0,0
0.0,0.48360655737704916,0.0,0,0.0,0
0.0,0.4832501781895937,0.0,3,0.0,0
0.0,0.49572344975053456,0.0,20,0.0,0
0.0,0.5103349964362082,0.0,0,0.0,0
0.0,0.5124732715609408,0.0,0,0.0,0
0.0,0.5124732715609408,0.0,0,0.0,0
0.2654306888580322,0.5131860299358517,0.0,3,0.0,0
0.0,0.5399144689950107,0.0,8,0.0,0
0.0,0.5402708481824662,0.0,0,0.0,0
0.41077446937561035,0.5698503207412687,0.0,25,0.0,0
0.0,0.5873129009265858,0.0,15,0.0,0
0.3491511046886444,0.6044191019244476,0.0,15,0.0,0
0.0,0.6229508196721312,0.0,3,0.0,0
0.0,0.6407697790449037,0.0,1,0.0,1
0.5031987428665161,0.6582323592302209,0.0,6,0.0,1
0.0,0.6742694226657163,0.0,13,0.0,0
0.331438273191452,0.7459016393442623,0.0,2,0.0,0
0.0,0.7476835352815395,0.0,0,0.0,0
0.0,0.7476835352815395,0.0,0,0.0,0
0.5795110464096069,0.7655024946543122,0.0,6,0.0,0
0.0,0.7647897362794013,0.0,0,0.0,0
0.0,0.07954545454545454,0.0,0,0.0,0
0.0,0.14277389277389277,0.0,30,0.0,0
0.3260743021965027,0.21736596736596736,0.0,21,0.0,0
0.0,0.23601398601398602,0.0,19,0.0,0
0.0,0.23601398601398602,0.0,31,0.0,0
0.0,0.2733100233100233,1.0,12,0.0,0
0.27068790793418884,0.2921037296037296,0.0,27,0.0,0
0.0,0.3110431235431235,0.0,18,0.0,0
0.0,0.3110431235431235,0.0,16,0.0,0
0.0,0.3110431235431235,0.0,15,0.0,0
0.36666619777679443,0.4243881118881119,0.0,21,0.0,0
0.2796473503112793,0.4243881118881119,0.0,28,0.0,0
0.2799724042415619,0.4243881118881119,0.0,31,0.0,0
0.308707594871521,0.4243881118881119,0.0,33,0.0,0
0.31329938769340515,0.4243881118881119,0.0,31,0.0,0
0.33502867817878723,0.4243881118881119,0.0,24,0.0,0
0.0,0.46386946386946387,0.0,0,0.0,0
0.0,0.4828088578088578,0.0,0,0.0,0
0.0,0.5023310023310024,0.0,0,0.0,0
0.37210696935653687,0.5588578088578089,0.0,24,0.0,1
0.46116727590560913,0.5775058275058275,0.0,13,0.0,1
0.3058474063873291,0.5967365967365967,0.0,13,0.0,0
0.0,0.6153846153846154,0.0,6,0.0,0
0.35450249910354614,0.6526806526806527,0.0,20,0.0,0
0.0,0.6541375291375291,0.0,0,0.0,0
0.0,0.9009324009324009,0.0,36,0.0,0
0.0,0.9009324009324009,0.0,31,0.0,0
0.0,0.9009324009324009,0.0,24,0.0,0
0.27548158168792725,0.07669082125603864,0.0,24,0.0,0
0.0,0.10099637681159421,0.0,15,0.0,0
0.0,0.10099637681159421,0.0,29,0.0,0
0.25251320004463196,0.10099637681159421,0.0,31,0.0,0
0.0,0.12454710144927536,0.0,10,0.0,0
0.0,0.14794685990338163,0.0,18,0.0,0
0.0,0.14794685990338163,0.0,11,0.0,0
0.0,0.17195048309178743,1.0,7,0.0,0
0.0,0.26660628019323673,0.0,27,0.0,0
0.0,0.29196859903381644,0.0,0,0.0,0
0.2815937399864197,0.2940821256038647,0.0,1,0.0,0
0.0,0.31506642512077293,0.0,29,0.0,0
0.0,0.3358997584541063,0.0,0,0.0,0
0.26106005907058716,0.33907004830917875,0.0,1,0.0,0
0.0,0.3402777777777778,0.0,0,0.0,0
0.2815937399864197,0.34299516908212563,0.0,1,0.0,0
0.0,0.38707729468599034,0.0,22,0.0,0
0.0,0.3910024154589372,0.0,0,0.0,0
0.3413260281085968,0.4329710144927536,0.0,14,0.0,0
0.27062398195266724,0.4375,0.0,2,0.0,0
0.27473241090774536,0.45652173913043476,0.0,6,0.0,0
0.27062398195266724,0.46195652173913043,0.0,2,0.0,0
0.3093453049659729,0.4802234299516908,0.0,15,0.0,0
0.0,0.4855072463768116,0.0,4,0.0,0
0.27473241090774536,0.5030193236714976,0.0,6,0.0,0
0.27062398195266724,0.5093599033816425,0.0,2,0.0,0
0.3478735685348511,0.5282306763285024,0.0,14,0.0,0
0.0,0.533816425120773,0.0,4,0.0,0
0.29514235258102417,0.5522342995169082,0.0,10,0.0,0
0.27062398195266724,0.5578200483091788,0.0,2,0.0,0
0.27062398195266724,0.606280193236715,0.0,2,0.0,1
0.27062398195266724,0.6298309178743962,0.0,2,0.0,0
0.27062398195266724,0.6776871980676329,0.0,2,0.0,0
0.026195728778839113,0.7906099033816425,0.0,24,0.0,0
0.032203671336174015,0.7906099033816425,0.0,27,0.0,0
0.02603389620780945,0.7906099033816425,0.0,28,0.0,0
0.0,0.7906099033816425,0.0,24,0.0,0
0.0,0.8375603864734299,0.0,24,0.0,0
0.0,0.19060523938572718,0.0,16,0.0,0
0.0,0.2041553748870822,0.0,20,0.0,0
0.0,0.23125564588979222,0.0,24,0.0,0
0.0,0.24480578139114725,0.0,21,0.0,0
0.0,0.24480578139114725,0.0,27,0.0,0
0.0,0.24480578139114725,0.0,36,0.0,0
0.0,0.24480578139114725,0.0,23,0.0,0
0.0,0.25835591689250226,1.0,7,0.0,0
0.0,0.36720867208672087,0.0,34,0.0,1
0.0,0.36720867208672087,0.0,31,0.0,0
0.0,0.36720867208672087,0.0,25,0.0,0
0.0,0.38324299909665765,0.0,5,0.0,0
0.0,0.4342818428184282,0.0,0,0.0,0
0.0,0.4369918699186992,0.0,0,0.0,1
